TimeSlot;Immagine;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_Applicati
08:00;immagine5.jpeg;ca_pattern;0.01835;230.0;1.5355906;0.0049053589;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;plain;0.005;230.0;2.7200473;0.00868904;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.005;230.0;2.8119533;0.0089826286;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.005;230.0;0.0614772;0.0001963855;3;resolution,saturation,blur
08:00;immagine6.jpeg;plain;0.006907;230.0;2.8379452;0.0090656583;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.006907;230.0;2.8375814;0.0090644961;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.006907;230.0;0.0563795;0.0001801012;3;resolution,saturation,blur
08:00;immagine6.jpeg;plain;0.008814;230.0;2.826969;0.0090305954;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.008814;230.0;2.7087493;0.0086529492;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.008814;230.0;2.761743;0.0088222346;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;plain;0.010721;230.0;2.745716;0.0087710372;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.010721;230.0;2.76836;0.0088433722;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.010721;230.0;2.7726615;0.0088571131;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;plain;0.012629;230.0;2.7448799;0.0087683663;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.012629;230.0;2.786222;0.0089004314;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.012629;230.0;2.7269755;0.0087111717;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;plain;0.014536;230.0;2.7776065;0.0088729097;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.014536;230.0;2.7545093;0.0087991269;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.014536;230.0;2.7086419;0.0086526061;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;plain;0.016443;230.0;2.7320742;0.0087274593;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.016443;230.0;2.8050233;0.0089604911;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.016443;230.0;2.7899299;0.0089122761;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;plain;0.01835;230.0;2.7540004;0.0087975013;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.01835;230.0;2.7714131;0.0088531252;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.01835;230.0;2.7301338;0.0087212607;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;plain;0.005;230.0;2.80743;0.0089681792;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.005;230.0;2.7949604;0.0089283457;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.005;230.0;0.0611428;0.0001953173;3;resolution,saturation,blur
08:00;immagine7.jpeg;plain;0.006907;230.0;2.8472181;0.00909528;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.006907;230.0;2.8110143;0.008979629;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.006907;230.0;0.0581063;0.0001856173;3;resolution,saturation,blur
08:00;immagine7.jpeg;plain;0.008814;230.0;2.7840333;0.0088934397;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.008814;230.0;2.7771675;0.0088715073;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.008814;230.0;2.7848408;0.0088960192;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;plain;0.010721;230.0;2.7972404;0.0089356291;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.010721;230.0;2.8067687;0.0089660667;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.010721;230.0;2.7974189;0.0089361993;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;plain;0.012629;230.0;2.8407602;0.0090746506;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.012629;230.0;2.8378739;0.0090654305;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.012629;230.0;2.7503249;0.0087857601;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;plain;0.014536;230.0;2.8048948;0.0089600806;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.014536;230.0;2.7770401;0.0088711003;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.014536;230.0;2.8040281;0.008957312;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;plain;0.016443;230.0;2.7408499;0.0087554927;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.016443;230.0;2.7791695;0.0088779026;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.016443;230.0;2.851162;0.0091078786;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;plain;0.01835;230.0;2.7859209;0.0088994695;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.01835;230.0;2.7550152;0.008800743;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.01835;230.0;2.8058432;0.0089631102;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;plain;0.005;230.0;2.6702858;0.0085300796;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.005;230.0;2.620951;0.0083724824;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.005;230.0;0.0562045;0.0001795422;3;resolution,saturation,blur
08:00;immagine8.jpeg;plain;0.006907;230.0;2.7262555;0.0087088717;4;resolution,saturation,blur,relighting
