Documento;Tipo_query;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_applicati;Parole_trovate;File_corretto_trovato
Memorie dal sottosuolo.pdf;Corta;CA;4.6e-05;160.0;0.006055100000958191;1.345577777990709e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;5.3e-05;160.0;0.005802990000665887;1.2895533334813082e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;5.3e-05;160.0;0.007925629999954253;1.7612511111009453e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;5.3e-05;160.0;0.0059600299991871;1.3244511109304667e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;6e-05;160.0;0.005570570000418229;1.2379044445373842e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;6e-05;160.0;0.006038210000042454;1.341824444453879e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;6e-05;160.0;0.007743070000287844;1.7206822222861876e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;6.7e-05;160.0;0.005701960000442341;1.2671022223205204e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;6.7e-05;160.0;0.006121449999773177;1.3603222221718171e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;6.7e-05;160.0;0.0057667199998832075;1.2814933333073796e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;7.3e-05;160.0;0.006004749999920023;1.3343888888711164e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;7.3e-05;160.0;0.0058051900010468675;1.2900422224548596e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;7.3e-05;160.0;0.005991020000146818;1.3313377778104041e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Media;Plain;2.4e-05;160.0;0.00711771999958728;1.58171555546384e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;2.4e-05;160.0;0.007611610000094515;1.6914688889098924e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;2.4e-05;160.0;0.007223550000708201;1.6052333334907113e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;3.1e-05;160.0;0.007282089999716845;1.618242222159299e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;3.1e-05;160.0;0.007625879999977769;1.69463999999506e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;3.1e-05;160.0;0.007162189999871771;1.5915977777492825e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;3.8e-05;160.0;0.007468910000898177;1.6597577779773726e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;3.8e-05;160.0;0.0072403799997118766;1.608973333269306e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;3.8e-05;160.0;0.007190269999773591;1.5978377777274647e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;4.6e-05;160.0;0.007372649999160786;1.6383666664801744e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;4.6e-05;160.0;0.007051999999384861;1.5671111109744136e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;4.6e-05;160.0;0.007386300000143819;1.6414000000319598e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;5.3e-05;160.0;0.007062769999174634;1.5695044442610295e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;5.3e-05;160.0;0.007027320000634063;1.5616266668075697e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;5.3e-05;160.0;0.007039449999501813;1.564322222111514e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;6e-05;160.0;0.007192330000543734;1.5982955556763853e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;6e-05;160.0;0.00697762000017974;1.5505822222621644e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;6e-05;160.0;0.007350760000190348;1.6335022222645218e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;6.7e-05;160.0;0.00729118000017479;1.6202622222610646e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;6.7e-05;160.0;0.006902590000026976;1.5339088888948834e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;6.7e-05;160.0;0.006969729999400443;1.5488288887556538e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;7.3e-05;160.0;0.008578200000556535;1.9062666667903412e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;7.3e-05;160.0;0.006945279999854392;1.5433955555231983e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;7.3e-05;160.0;0.0071224200008146;1.5827600001810222e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Lunga;Plain;2.4e-05;160.0;0.014238960000147927;3.1642133333662057e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;2.4e-05;160.0;0.013969999999244465;3.104444444276548e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;2.4e-05;160.0;0.009206339999946068;2.0458533333213482e-05;2;['NER', 'NAME'];23;True
Memorie dal sottosuolo.pdf;Lunga;Plain;3.1e-05;160.0;0.014223559999663848;3.1607911110364107e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;3.1e-05;160.0;0.014184810000369908;3.1521800000822015e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;3.1e-05;160.0;0.01377241000009235;3.060535555576078e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;3.8e-05;160.0;0.013831039999786299;3.073564444396955e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;3.8e-05;160.0;0.014261749999786844;3.16927777773041e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;3.8e-05;160.0;0.014020379999419675;3.115639999871039e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;4.6e-05;160.0;0.013658539999232744;3.03523111094061e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;4.6e-05;160.0;0.014147140000204672;3.1438088889343714e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;4.6e-05;160.0;0.014054260000193608;3.123168888931913e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;5.3e-05;160.0;0.014314649999869289;3.1810333333042865e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;5.3e-05;160.0;0.015107659999557654;3.357257777679479e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;5.3e-05;160.0;0.014017260000036913;3.11494666667487e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;6e-05;160.0;0.014257480000014765;3.1683288888921704e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;6e-05;160.0;0.013964879999912227;3.103306666647162e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;6e-05;160.0;0.014288240000678343;3.175164444595187e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;6.7e-05;160.0;0.013797510000586044;3.0661133334635654e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;6.7e-05;160.0;0.013920150000194554;3.093366666709901e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;6.7e-05;160.0;0.01396015000063926;3.102255555697614e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;7.3e-05;160.0;0.013994380000804085;3.109862222400908e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;7.3e-05;160.0;0.014218489999620942;3.1596644443602093e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;7.3e-05;160.0;0.013921070000287727;3.0935711111750506e-05;3;['NER', 'NAME', 'VERBS'];25;True
il signore degli anelli.pdf;Corta;Plain;2.4e-05;250.0;0.005685299999822746;1.9740624999384536e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;2.4e-05;250.0;0.006124520000230405;2.1265694445244463e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;2.4e-05;250.0;0.003792729999986477;1.3169201388841935e-05;2;['NER', 'NAME'];2;True
il signore degli anelli.pdf;Corta;Plain;3.1e-05;250.0;0.005703489999723388;1.9803784721261766e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;3.1e-05;250.0;0.005963899999551358;2.0707986109553328e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;3.1e-05;250.0;0.005866459999742802;2.036965277688473e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;3.8e-05;250.0;0.006044699999984004;2.0988541666611128e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;3.8e-05;250.0;0.005802540000513545;2.014770833511648e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;3.8e-05;250.0;0.005854719999842928;2.0328888888343498e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;4.6e-05;250.0;0.007269670000096084;2.5241909722555853e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;4.6e-05;250.0;0.005968260000008741;2.072312500003035e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;4.6e-05;250.0;0.0060251300001255;2.0920590278213545e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;5.3e-05;250.0;0.006025020000015502;2.092020833338716e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;5.3e-05;250.0;0.005865569998786668;2.0366562495787044e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;5.3e-05;250.0;0.005676569999559433;1.9710312498470253e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;6e-05;250.0;0.005647450000105891;1.9609201389256567e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;6e-05;250.0;0.005683589999898686;1.9734687499648215e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;6e-05;250.0;0.005724249998820596;1.9875868051460406e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;6.7e-05;250.0;0.005635459999757586;1.956756944360273e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;6.7e-05;250.0;0.00589834999955201;2.0480381942888928e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;6.7e-05;250.0;0.006011199999556993;2.0872222220684006e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;7.3e-05;250.0;0.005825709999771789;2.0228159721429825e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;7.3e-05;250.0;0.005632699999114266;1.9557986108035647e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;7.3e-05;250.0;0.005879389999608975;2.0414548609753385e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Media;Plain;2.4e-05;250.0;0.007502589999785414;2.6050659721477134e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;2.4e-05;250.0;0.007091149999178014;2.4622048608256996e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;2.4e-05;250.0;0.0047688999995443735;1.655868055397352e-05;2;['NER', 'NAME'];6;True
il signore degli anelli.pdf;Media;Plain;3.1e-05;250.0;0.007200580000062473;2.500201388910581e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;3.1e-05;250.0;0.007676340000034543;2.6653958333453274e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;3.1e-05;250.0;0.0069535299997369295;2.414420138797545e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;3.8e-05;250.0;0.007279070000731735;2.5274548613651858e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;3.8e-05;250.0;0.007366869999532355;2.557940972059846e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;3.8e-05;250.0;0.007132199999250588;2.4764583330731207e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;4.6e-05;250.0;0.007025559999237885;2.4394305552909323e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;4.6e-05;250.0;0.007284720000097877;2.529416666700652e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;4.6e-05;250.0;0.007164869999905931;2.487802083300671e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;5.3e-05;250.0;0.007303540000066278;2.535951388911902e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;5.3e-05;250.0;0.0071012600008543815;2.465715278074438e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;5.3e-05;250.0;0.007024309999906109;2.438996527745177e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;6e-05;250.0;0.00866228999948362;3.0077395831540346e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;6e-05;250.0;0.006968390000110958;2.419579861149638e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;6e-05;250.0;0.007643880000978242;2.654125000339668e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;6.7e-05;250.0;0.007065750000037951;2.4533854166798443e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;6.7e-05;250.0;0.006975980000061099;2.422215277798993e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;6.7e-05;250.0;0.007122289999824716;2.4730173610502485e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;7.3e-05;250.0;0.006966260000262991;2.4188402778690943e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;7.3e-05;250.0;0.007243339999695309;2.5150486110053155e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;7.3e-05;250.0;0.007465009999941685;2.592017361090863e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Lunga;Plain;2.4e-05;250.0;0.013114379999387893;4.5536041664541296e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;2.4e-05;250.0;0.013219469999239664;4.590093749735995e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;2.4e-05;250.0;0.004393550000531832;1.5255381946291083e-05;1;['NER'];12;True
il signore degli anelli.pdf;Lunga;Plain;3.1e-05;250.0;0.01294499000068754;4.4947881946831736e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;3.1e-05;250.0;0.013333579999016364;4.629715277436238e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;3.1e-05;250.0;0.008597629999712808;2.9852881943447246e-05;2;['NER', 'NAME'];32;True
il signore degli anelli.pdf;Lunga;Plain;3.8e-05;250.0;0.012959800000317045;4.499930555665641e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;3.8e-05;250.0;0.012917199999355944;4.4851388886652584e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;3.8e-05;250.0;0.008684870000433876;3.0155798612617627e-05;2;['NER', 'NAME'];32;True
il signore degli anelli.pdf;Lunga;Plain;4.6e-05;250.0;0.012993439999627298;4.511611110981701e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;4.6e-05;250.0;0.0129602299999533;4.500079861094896e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;4.6e-05;250.0;0.013275440000143135;4.609527777827477e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;5.3e-05;250.0;0.014543479999701958;5.049819444340958e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;5.3e-05;250.0;0.01310234000084165;4.549423611403351e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;5.3e-05;250.0;0.012907200001063757;4.481666667036027e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;6e-05;250.0;0.01295354000030784;4.497756944551333e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;6e-05;250.0;0.013302649999968708;4.61897569443358e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;6e-05;250.0;0.012995070000033592;4.512177083344997e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;6.7e-05;250.0;0.012879220000104396;4.471951388925138e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;6.7e-05;250.0;0.012861909999992349;4.465940972219566e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;6.7e-05;250.0;0.013217919999806326;4.589555555488308e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;7.3e-05;250.0;0.012838689999989583;4.4578784722186054e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;7.3e-05;250.0;0.012806790000468027;4.446802083495843e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;7.3e-05;250.0;0.013189019999481388;4.57952083315326e-05;3;['NER', 'NAME', 'VERBS'];34;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;2.4e-05;250.0;0.006460729999889736;2.243309027739492e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;2.4e-05;250.0;0.006632479999825591;2.3029444443838858e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;2.4e-05;250.0;0.004124519999459153;1.4321249998122058e-05;2;['NER', 'NAME'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;3.1e-05;250.0;0.006316670000524027;2.1932881946263985e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;3.1e-05;250.0;0.006106989999534562;2.1204826387272786e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;3.1e-05;250.0;0.006212430000596214;2.157093750207019e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;3.8e-05;250.0;0.005954590000692405;2.067565972462641e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;3.8e-05;250.0;0.007078330000513233;2.4577534724004284e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;3.8e-05;250.0;0.006723000000056345;2.3343750000195646e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;4.6e-05;250.0;0.0069530500000837495;2.4142534722513023e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;4.6e-05;250.0;0.00588454999960959;2.0432465276422188e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;4.6e-05;250.0;0.005917090000366443;2.054545139016126e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;5.3e-05;250.0;0.005917700000281911;2.0547569445423305e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;5.3e-05;250.0;0.0059655800010659735;2.0713819448145746e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;5.3e-05;250.0;0.0061056200003804404;2.120006944576542e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;6e-05;250.0;0.006226349998905789;2.161927082953399e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;6e-05;250.0;0.006003290000808193;2.084475694725067e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;6e-05;250.0;0.006379390000074636;2.2150659722481376e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;6.7e-05;250.0;0.006047970000145142;2.09998958338373e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;6.7e-05;250.0;0.006315249999897787;2.1927951388533982e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;6.7e-05;250.0;0.005884829999195063;2.043343749720508e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;7.3e-05;250.0;0.006024170000455342;2.091725694602549e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;7.3e-05;250.0;0.006235570000717417;2.1651284724713255e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;7.3e-05;250.0;0.006123680000018794;2.1262777777843037e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;2.4e-05;250.0;0.007401299999764887;2.569895833251697e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;2.4e-05;250.0;0.007516069999837782;2.6097465277214524e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;2.4e-05;250.0;0.0048271799998474306;1.676104166613691e-05;2;['NER', 'NAME'];6;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;3.1e-05;250.0;0.007481400000324356;2.5977083334459574e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;3.1e-05;250.0;0.007898950000162585;2.742690972278675e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;3.1e-05;250.0;0.006556039999850327;2.276402777725808e-05;2;['NER', 'NAME'];6;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;3.8e-05;250.0;0.007920739999826764;2.7502569443842935e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;3.8e-05;250.0;0.007649859999582986;2.6562013887440925e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;3.8e-05;250.0;0.008317510000779293;2.888024305826144e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;4.6e-05;250.0;0.009110879999570897;3.163499999851006e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;4.6e-05;250.0;0.008156880000024102;2.832250000008369e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;4.6e-05;250.0;0.008451310000236845;2.934482638971127e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;5.3e-05;250.0;0.00869276000012178;3.0183194444867297e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;5.3e-05;250.0;0.008615300000019487;2.991423611117878e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;5.3e-05;250.0;0.00808660000038799;2.807847222356941e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;6e-05;250.0;0.008011839999744553;2.7818888888001918e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;6e-05;250.0;0.008544489999985671;2.9668368055505803e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;6e-05;250.0;0.008739749999222113;3.0346354163965672e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;6.7e-05;250.0;0.007694479999190662;2.6716944441634246e-05;3;['NER', 'NAME', 'VERBS'];7;True
