Documento;Tipo_query;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_applicati;Parole_trovate;File_corretto_trovato
il signore degli anelli.pdf;Corta;CA;5.3e-05;250.0;0.005887840001378208;2.044388889367434e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;6.3e-05;250.0;0.005956980000337353;2.06839583345047e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;6.3e-05;250.0;0.00588513999900897;2.0434513885447814e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;6.3e-05;250.0;0.00632406000077026;2.195854166934118e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;7.3e-05;250.0;0.005895079999754671;2.046902777692594e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;7.3e-05;250.0;0.005884839999635005;2.043347222095488e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;7.3e-05;250.0;0.005898499999602791;2.048090277639858e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Media;Plain;9e-06;250.0;0.007876219999161549;2.7347986108199828e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;9e-06;250.0;0.007090159998915624;2.461861110734592e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;9e-06;250.0;1.3199991371948271e-06;4.583330337482039e-09;0;[];0;False
il signore degli anelli.pdf;Media;Plain;1.42e-05;250.0;0.007054680000146618;2.4495416667175753e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;1.42e-05;250.0;0.007276919999276288;2.5267083330820445e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;1.42e-05;250.0;0.002351920000364771;8.166388890155456e-06;1;['NER'];2;True
il signore degli anelli.pdf;Media;Plain;2.4e-05;250.0;0.007078699999692617;2.4578819443377148e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;2.4e-05;250.0;0.007043979999434668;2.4458263886925934e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;2.4e-05;250.0;0.004710659999545896;1.6356458331756585e-05;2;['NER', 'NAME'];6;True
il signore degli anelli.pdf;Media;Plain;3.4e-05;250.0;0.007040759999654256;2.4447083332132832e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;3.4e-05;250.0;0.007074639999336796;2.4564722219919432e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;3.4e-05;250.0;0.007442319999972824;2.584138888879453e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;4.35e-05;250.0;0.00724975999983144;2.5172777777192497e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;4.35e-05;250.0;0.007284479999361793;2.529333333111734e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;4.35e-05;250.0;0.007133359999716049;2.476861111012517e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;5.3e-05;250.0;0.007137060000241035;2.4781458334170264e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;5.3e-05;250.0;0.007150379999802681;2.4827708332648197e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;5.3e-05;250.0;0.007499299998744391;2.6039236106751357e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;6.3e-05;250.0;0.00709432000076049;2.463305555819615e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;6.3e-05;250.0;0.007034959999873536;2.4426944444005332e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;6.3e-05;250.0;0.007527220000338275;2.6136180556730122e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;7.3e-05;250.0;0.007033339999907184;2.4421319444122168e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;7.3e-05;250.0;0.007092700000794139;2.4627430558312985e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;7.3e-05;250.0;0.007450620000599884;2.5870208335416265e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Lunga;Plain;9e-06;250.0;0.015459899998677428;5.368020832874107e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;9e-06;250.0;0.013044479999371106;4.529333333114967e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;9e-06;250.0;1.1799995263572782e-06;4.097220577629438e-09;0;[];0;False
il signore degli anelli.pdf;Lunga;Plain;1.42e-05;250.0;0.013412459999381099;4.657104166451771e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;1.42e-05;250.0;0.013359539998782565;4.638729166243947e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;1.42e-05;250.0;0.004281820001051528;1.4867430559206694e-05;1;['NER'];12;True
il signore degli anelli.pdf;Lunga;Plain;2.4e-05;250.0;0.012673280000308295;4.400444444551492e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;2.4e-05;250.0;0.01294445999956224;4.4946041665146674e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;2.4e-05;250.0;0.004381760000978829;1.5214444447843156e-05;1;['NER'];12;True
il signore degli anelli.pdf;Lunga;Plain;3.4e-05;250.0;0.013463680000131716;4.6748888889346244e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;3.4e-05;250.0;0.012682059999497142;4.4034930553809524e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;3.4e-05;250.0;0.008133480000833516;2.8241250002894156e-05;2;['NER', 'NAME'];32;True
il signore degli anelli.pdf;Lunga;Plain;4.35e-05;250.0;0.012850179999804822;4.461868055487786e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;4.35e-05;250.0;0.012803520000306889;4.445666666773226e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;4.35e-05;250.0;0.013007499999366701;4.51649305533566e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;5.3e-05;250.0;0.012920840000151656;4.4864027778304365e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;5.3e-05;250.0;0.013815360000444343;4.797000000154286e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;5.3e-05;250.0;0.013342179999744986;4.6327013888003424e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;6.3e-05;250.0;0.013585119999333983;4.7170555553243e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;6.3e-05;250.0;0.012765199998830213;4.432361110704935e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;6.3e-05;250.0;0.012839399998483714;4.4581249994735124e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;7.3e-05;250.0;0.01330787999977474;4.620791666588452e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;7.3e-05;250.0;0.013367719999951077;4.6415694444274575e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;7.3e-05;250.0;0.013237880000087899;4.596486111141632e-05;3;['NER', 'NAME', 'VERBS'];34;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;9e-06;250.0;0.006062559999554651;2.1050555554009206e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;9e-06;250.0;0.005998240000917576;2.082722222540825e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;9e-06;250.0;1.2399999832268803e-06;4.305555497315557e-09;0;[];0;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;1.42e-05;250.0;0.006022020000091288;2.0909791666983643e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;1.42e-05;250.0;0.006053300001076423;2.101840278151536e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;1.42e-05;250.0;0.0020170799994957632;7.003749998249178e-06;1;['NER'];1;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;2.4e-05;250.0;0.006053759999485919;2.1019999998214995e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;2.4e-05;250.0;0.006004300000495277;2.08482638906086e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;2.4e-05;250.0;0.004011739999987185;1.3929652777733282e-05;2;['NER', 'NAME'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;3.4e-05;250.0;0.00601236000075005;2.087625000260434e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;3.4e-05;250.0;0.006100040001183515;2.1180694448553875e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;3.4e-05;250.0;0.006142999999428867;2.1329861109128012e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;4.35e-05;250.0;0.005944279999675927;2.0639861109985858e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;4.35e-05;250.0;0.006070739999267971;2.1078958330791568e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;4.35e-05;250.0;0.0060157999992952686;2.088819444199746e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;5.3e-05;250.0;0.006389920000219718;2.2187222222985133e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;5.3e-05;250.0;0.006263860000035493;2.174951388901213e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;5.3e-05;250.0;0.00622882000025129;2.1627847223094758e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;6.3e-05;250.0;0.009118600000510924;3.1661805557329596e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;6.3e-05;250.0;0.006162700000277255;2.139826388985158e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;6.3e-05;250.0;0.005966099999932339;2.0715624999765067e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;7.3e-05;250.0;0.00656403999964823;2.2791805554334134e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;7.3e-05;250.0;0.006002539999462897;2.084215277591284e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;7.3e-05;250.0;0.0059706199994252526;2.0731319442448793e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;9e-06;250.0;0.007590360000176588;2.6355416667279822e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;9e-06;250.0;0.007400520001101541;2.5696250003824794e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;9e-06;250.0;1.2800002878066152e-06;4.44444544377297e-09;0;[];0;False
Harry Potter e la pietra filosfale.pdf;Media;Plain;1.42e-05;250.0;0.007354319999285508;2.553583333085246e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;1.42e-05;250.0;0.007288499999413034;2.530729166462859e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;1.42e-05;250.0;0.002710099999239901;9.410069441805214e-06;1;['NER'];1;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;2.4e-05;250.0;0.008092459999170387;2.8098819441563843e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;2.4e-05;250.0;0.007519579999643611;2.6109652776540315e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;2.4e-05;250.0;0.004915539999637985;1.7067847220965225e-05;2;['NER', 'NAME'];6;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;3.4e-05;250.0;0.00724319999862928;2.5149999995240554e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;3.4e-05;250.0;0.007466460000432562;2.592520833483529e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;3.4e-05;250.0;0.007272280000324827;2.5250972223350092e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;4.35e-05;250.0;0.00728204000115511;2.5284861115121907e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;4.35e-05;250.0;0.007360320000589127;2.555666666871225e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;4.35e-05;250.0;0.007290959999954794;2.5315833333176367e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;5.3e-05;250.0;0.00732652000078815;2.5439305558292188e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;5.3e-05;250.0;0.007363859999168198;2.5568958330445134e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;5.3e-05;250.0;0.007526140000118175;2.6132430555965887e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;6.3e-05;250.0;0.008033880000584758;2.7895416668697083e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;6.3e-05;250.0;0.007554899999377085;2.623229166450377e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;6.3e-05;250.0;0.007430739999836078;2.5801180554986383e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;7.3e-05;250.0;0.007386620000033872;2.5647986111228725e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;7.3e-05;250.0;0.00736962000009953;2.5588958333678923e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;7.3e-05;250.0;0.007412779999140184;2.5738819441458973e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;9e-06;250.0;0.013513260000036099;4.692104166679201e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;9e-06;250.0;0.013579119999485556;4.7149722220435954e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;9e-06;250.0;1.3800010492559522e-06;4.791670309916502e-09;0;[];0;False
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;1.42e-05;250.0;0.012703119999787304;4.410805555481703e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;1.42e-05;250.0;0.01327166000046418;4.608215277938952e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;1.42e-05;250.0;0.004268039998714812;1.4819583328870874e-05;1;['NER'];9;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;2.4e-05;250.0;0.012685860000055981;4.404812500019438e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;2.4e-05;250.0;0.014093899998988491;4.89371527742656e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;2.4e-05;250.0;0.004648780000570696;1.6141597224203807e-05;1;['NER'];9;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;3.4e-05;250.0;0.013572319998638704;4.71261111063844e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;3.4e-05;250.0;0.014211360000626883;4.934500000217668e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;3.4e-05;250.0;0.0085916999996698;2.9832291665520134e-05;2;['NER', 'NAME'];24;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;4.35e-05;250.0;0.01340115999992122;4.653180555528202e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;4.35e-05;250.0;0.01380264000108582;4.7925833337103546e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;4.35e-05;250.0;0.010934860000270418;3.796826388982784e-05;2;['NER', 'NAME'];24;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;5.3e-05;250.0;0.01481636000025901;5.14456944453438e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;5.3e-05;250.0;0.01322885999979917;4.5933541665969343e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;5.3e-05;250.0;0.014162899999064393;4.917673610786248e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;6.3e-05;250.0;0.012880800000129967;4.4725000000451275e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;6.3e-05;250.0;0.012565600000380072;4.363055555687525e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;6.3e-05;250.0;0.013211939999746392;4.587479166578609e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;7.3e-05;250.0;0.0131760199990822;4.575006944125764e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;7.3e-05;250.0;0.013369119999697431;4.642055555450497e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;7.3e-05;250.0;0.01392212000064319;4.834069444667774e-05;3;['NER', 'NAME', 'VERBS'];29;True
Memorie dal sottosuolo.pdf;Corta;Plain;9e-06;250.0;0.006186899999738671;2.148229166575928e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;9e-06;250.0;0.006059179999283515;2.103881944195665e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;9e-06;250.0;1.3799995940644295e-06;4.7916652571681586e-09;0;[];0;True
Memorie dal sottosuolo.pdf;Corta;Plain;1.42e-05;250.0;0.006086860000505112;2.113493055730942e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;1.42e-05;250.0;0.005733820000023116;1.9909097222302486e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;1.42e-05;250.0;0.0022836600001028273;7.929375000357039e-06;1;['NER'];1;True
Memorie dal sottosuolo.pdf;Corta;Plain;2.4e-05;250.0;0.006147340000461554;2.1344930557158176e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;2.4e-05;250.0;0.006091539999761153;2.1151180554726228e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;2.4e-05;250.0;0.004257859999779612;1.4784236110345875e-05;2;['NER', 'NAME'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;3.4e-05;250.0;0.005954239999846322;2.0674444443910842e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;3.4e-05;250.0;0.005636160000722157;1.9570000002507493e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;3.4e-05;250.0;0.005647380000300473;1.9608958334376644e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;4.35e-05;250.0;0.005827119999594288;2.0233055554146835e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;4.35e-05;250.0;0.006600500000058673;2.2918402777981506e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;4.35e-05;250.0;0.005973340000491589;2.0740763890595796e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;5.3e-05;250.0;0.005856860001222231;2.0336319448688303e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;5.3e-05;250.0;0.0058722400004626255;2.0389722223828564e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;5.3e-05;250.0;0.00588861999931396;2.044659721984014e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;6.3e-05;250.0;0.006067840000469005;2.1068888890517377e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;6.3e-05;250.0;0.00619148000041605;2.1498194445889064e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;6.3e-05;250.0;0.005777559999842197;2.0060972221674292e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;7.3e-05;250.0;0.005730959998618346;1.989916666186926e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;7.3e-05;250.0;0.006164300000818912;2.140381944728789e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;7.3e-05;250.0;0.005830319999950007;2.024416666649308e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Media;Plain;9e-06;250.0;0.00719087999968906;2.4968333332253678e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;9e-06;250.0;0.0074911599993356505;2.6010972219915454e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;9e-06;250.0;1.3199991371948271e-06;4.583330337482039e-09;0;[];0;False
Memorie dal sottosuolo.pdf;Media;Plain;1.42e-05;250.0;0.007243459999153856;2.515090277483978e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;1.42e-05;250.0;0.007484980000299402;2.5989513889928476e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;1.42e-05;250.0;0.002535520000674296;8.803888891230194e-06;1;['NER'];0;False
Memorie dal sottosuolo.pdf;Media;Plain;2.4e-05;250.0;0.007081439999456052;2.4588333331444626e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;2.4e-05;250.0;0.007427940001070965;2.5791458337051964e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;2.4e-05;250.0;0.00485939999925904;1.6872916664093884e-05;2;['NER', 'NAME'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;3.4e-05;250.0;0.00732709999938379;2.5441319442304832e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;3.4e-05;250.0;0.007510860000184039;2.6079375000639023e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;3.4e-05;250.0;0.007707879999361467;2.6763472220005094e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;4.35e-05;250.0;0.00840514000155963;2.918451389430427e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;4.35e-05;250.0;0.008028319999721135;2.7876111110142827e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;4.35e-05;250.0;0.007603219999873545;2.6400069444005364e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;5.3e-05;250.0;0.0076265600000624545;2.6481111111327966e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;5.3e-05;250.0;0.008753240000078221;3.039319444471605e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;5.3e-05;250.0;0.008532139999442735;2.9625486109176158e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;6.3e-05;250.0;0.008725520000007236;3.0296944444469573e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;6.3e-05;250.0;0.009383680000610184;3.258222222434092e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;6.3e-05;250.0;0.008249039998918305;2.8642499996244116e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;7.3e-05;250.0;0.007944980000320356;2.758673611222346e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;7.3e-05;250.0;0.007709520000207704;2.676916666738786e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;7.3e-05;250.0;0.008978419999766628;3.117506944363413e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Lunga;Plain;9e-06;250.0;0.016229559999192133;5.63526388860838e-05;3;['NER', 'NAME', 'VERBS'];25;True
